aggregation,city_bounded,city_name,formatted_value,id,route_id,route_type,sample_period,type,value,version
route,False,Chicago,25.0,498,Org,0,weekend,num_stops,25.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,90.0,499,15,0,weekend,num_stops,90.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,36.0,500,11,0,weekend,num_stops,36.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,58.0,501,90,0,weekend,num_stops,58.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,145.0,502,9,0,weekend,num_stops,145.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.0,503,201,0,weekend,num_stops,60.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,507,56,0,weekend,num_stops,74.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.0,508,55,0,weekend,num_stops,70.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,90.0,509,50,0,weekend,num_stops,90.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,38.0,510,68,0,weekend,num_stops,38.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.0,511,Red,0,weekend,num_stops,33.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,12.0,512,111A,0,weekend,num_stops,12.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.0,513,Blue,0,weekend,num_stops,33.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,34.0,514,155,0,weekend,num_stops,34.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,97.0,515,94,0,weekend,num_stops,97.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,516,35,0,weekend,num_stops,74.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,95.0,517,79,0,weekend,num_stops,95.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,83.0,518,152,0,weekend,num_stops,83.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,107.0,519,5,0,weekend,num_stops,107.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,22.0,523,10,0,weekend,num_stops,22.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,57.0,520,103,0,weekend,num_stops,57.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,51.0,521,112,0,weekend,num_stops,51.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,522,72,0,weekend,num_stops,74.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,75.0,526,21,0,weekend,num_stops,75.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,527,76,0,weekend,num_stops,74.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,42.0,528,85A,0,weekend,num_stops,42.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,69.0,529,54,0,weekend,num_stops,69.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,32.0,530,43,0,weekend,num_stops,32.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,32.0,531,49B,0,weekend,num_stops,32.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,85.0,532,65,0,weekend,num_stops,85.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,79.0,533,71,0,weekend,num_stops,79.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,34.0,534,57,0,weekend,num_stops,34.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,29.0,544,95W,0,weekend,num_stops,29.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.0,545,J14,0,weekend,num_stops,33.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,80.0,546,60,0,weekend,num_stops,80.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,88.0,535,80,0,weekend,num_stops,88.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,42.0,537,62H,0,weekend,num_stops,42.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,28.0,538,G,0,weekend,num_stops,28.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,99.0,539,82,0,weekend,num_stops,99.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,123.0,540,49,0,weekend,num_stops,123.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.0,541,6,0,weekend,num_stops,60.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,73.0,542,126,0,weekend,num_stops,73.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,81.0,543,36,0,weekend,num_stops,81.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,18.0,552,P,0,weekend,num_stops,18.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.0,547,8A,0,weekend,num_stops,60.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,51.0,561,92,0,weekend,num_stops,51.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,37.0,548,Pink,0,weekend,num_stops,37.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,83.0,549,47,0,weekend,num_stops,83.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,105.0,565,30,0,weekend,num_stops,105.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,45.0,550,111,0,weekend,num_stops,45.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,75.0,569,63,0,weekend,num_stops,75.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,91.0,551,151,0,weekend,num_stops,91.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,107.0,570,3,0,weekend,num_stops,107.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,87.0,553,53,0,weekend,num_stops,87.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.0,554,75,0,weekend,num_stops,70.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,56.0,555,115,0,weekend,num_stops,56.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,63.0,556,20,0,weekend,num_stops,63.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.0,576,85,0,weekend,num_stops,70.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,61.0,557,70,0,weekend,num_stops,61.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,14.0,577,172,0,weekend,num_stops,14.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,52.0,558,81,0,weekend,num_stops,52.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,64.0,606,73,0,alltime,num_stops,63.9997883597884,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,48.76,607,54B,0,alltime,num_stops,48.7617427248677,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,5.77,608,170,0,alltime,num_stops,5.77380952380952,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,72.29,609,78,0,alltime,num_stops,72.2854728835979,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,0.77,610,X98,0,alltime,num_stops,0.773809523809524,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,31.55,611,100,0,alltime,num_stops,31.547619047619,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,102.04,612,62,0,alltime,num_stops,102.03537037037,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,17.65,613,135,0,alltime,num_stops,17.6488095238095,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,104.69,614,4,0,alltime,num_stops,104.690125661376,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,5.74,615,121,0,alltime,num_stops,5.74404761904762,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,34.0,616,88,0,alltime,num_stops,33.9998875661376,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,88.0,617,77,0,alltime,num_stops,87.999708994709,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,25.0,618,Org,0,alltime,num_stops,24.9999173280423,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,90.0,619,15,0,alltime,num_stops,89.9997023809524,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.86,620,11,0,alltime,num_stops,33.8570238095238,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,58.0,621,90,0,alltime,num_stops,57.9998082010582,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,141.22,622,9,0,alltime,num_stops,141.219758597884,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,10.54,623,132,0,alltime,num_stops,10.5357142857143,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.0,624,201,0,alltime,num_stops,59.9998015873016,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,77.0,625,44,0,alltime,num_stops,76.9997453703704,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,6.0,626,Y,0,alltime,num_stops,5.99998015873016,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,86.67,627,22,0,alltime,num_stops,86.6723313492064,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,628,56,0,alltime,num_stops,73.9997552910053,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.0,629,55,0,alltime,num_stops,69.9997685185185,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,41.07,630,26,0,alltime,num_stops,41.0714285714286,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,76.0,559,52A,0,weekend,num_stops,76.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,15.0,560,171,0,weekend,num_stops,15.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,11.7,631,134,0,alltime,num_stops,11.6964285714286,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,90.0,632,50,0,alltime,num_stops,89.9997023809524,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,22.26,633,37,0,alltime,num_stops,22.2619047619048,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,38.0,634,68,0,alltime,num_stops,37.9998743386243,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,29.55,635,206,0,alltime,num_stops,29.5535714285714,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,54.0,562,18,0,weekend,num_stops,54.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.0,636,Red,0,alltime,num_stops,32.9998908730159,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,12.0,637,111A,0,alltime,num_stops,11.9999603174603,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,59.32,638,24,0,alltime,num_stops,59.3154761904762,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.0,639,Blue,0,alltime,num_stops,32.9998908730159,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,22.0,563,55N,0,weekend,num_stops,22.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,35.0,564,63W,0,weekend,num_stops,35.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,34.0,640,155,0,alltime,num_stops,33.9998875661376,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,97.0,641,94,0,alltime,num_stops,96.9996792328042,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.67,642,35,0,alltime,num_stops,70.666421957672,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,4.14,643,192,0,alltime,num_stops,4.13690476190476,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,94.76,644,79,0,alltime,num_stops,94.7615906084656,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,83.0,645,152,0,alltime,num_stops,82.9997255291005,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,71.97,646,5,0,alltime,num_stops,71.9698842592593,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.39,647,103,0,alltime,num_stops,60.3926686507937,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,51.0,648,112,0,alltime,num_stops,50.9998313492063,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,66.0,566,97,0,weekend,num_stops,66.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,649,72,0,alltime,num_stops,73.9997552910053,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,20.69,650,10,0,alltime,num_stops,20.6904034391534,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,73.0,651,59,0,alltime,num_stops,72.9997585978836,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,92.0,652,87,0,alltime,num_stops,91.9996957671958,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.93,653,48,0,alltime,num_stops,33.9285714285714,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,75.0,654,21,0,alltime,num_stops,74.999751984127,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.0,655,76,0,alltime,num_stops,73.9997552910053,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,42.0,656,85A,0,alltime,num_stops,41.9998611111111,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,69.0,657,54,0,alltime,num_stops,68.9997718253968,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,31.35,658,43,0,alltime,num_stops,31.3451322751323,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,19.0,567,130,0,weekend,num_stops,19.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,18.84,659,148,0,alltime,num_stops,18.8392857142857,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,32.0,660,49B,0,alltime,num_stops,31.9998941798942,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,85.0,661,65,0,alltime,num_stops,84.9997189153439,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,79.0,662,71,0,alltime,num_stops,78.9997387566138,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,34.0,663,57,0,alltime,num_stops,33.9998875661376,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,29.55,664,108,0,alltime,num_stops,29.5535714285714,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,88.0,665,80,0,alltime,num_stops,87.999708994709,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,26.0,666,106,0,alltime,num_stops,25.999914021164,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,42.0,667,62H,0,alltime,num_stops,41.9998611111111,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,28.0,668,G,0,alltime,num_stops,27.9999074074074,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,98.08,669,82,0,alltime,num_stops,98.0770535714286,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,123.0,670,49,0,alltime,num_stops,122.999593253968,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.0,671,6,0,alltime,num_stops,59.9998015873016,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,72.67,672,126,0,alltime,num_stops,72.6723776455026,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,80.34,673,36,0,alltime,num_stops,80.3449702380952,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,29.0,674,95W,0,alltime,num_stops,28.9999041005291,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,20.24,675,1,0,alltime,num_stops,20.2380952380952,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.0,676,J14,0,alltime,num_stops,32.9998908730159,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,39.29,677,39,0,alltime,num_stops,39.2857142857143,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,77.71,678,60,0,alltime,num_stops,77.7080687830688,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,59.35,679,8A,0,alltime,num_stops,59.3450396825397,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,37.0,680,Pink,0,alltime,num_stops,36.9998776455026,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,82.34,681,47,0,alltime,num_stops,82.3449636243386,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,45.0,682,111,0,alltime,num_stops,44.9998511904762,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,20.3,683,96,0,alltime,num_stops,20.297619047619,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,16.07,684,55A,0,alltime,num_stops,16.0714285714286,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,90.94,685,151,0,alltime,num_stops,90.9401752645503,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,27.67,686,P,0,alltime,num_stops,27.6725595238095,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,87.0,687,53,0,alltime,num_stops,86.9997123015873,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.0,688,75,0,alltime,num_stops,69.9997685185185,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,56.0,689,115,0,alltime,num_stops,55.9998148148148,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.57,690,156,0,alltime,num_stops,33.5714285714286,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,66.45,691,20,0,alltime,num_stops,66.4521726190476,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,102.0,568,29,0,weekend,num_stops,102.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,61.0,692,70,0,alltime,num_stops,60.9997982804233,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,26.58,693,2,0,alltime,num_stops,26.577380952381,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,41.0,571,81W,0,weekend,num_stops,41.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,46.43,694,86,0,alltime,num_stops,46.4285714285714,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,52.0,695,81,0,alltime,num_stops,51.999828042328,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,76.0,696,52A,0,alltime,num_stops,75.9997486772487,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,14.11,697,171,0,alltime,num_stops,14.1070932539683,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,18.84,698,165,0,alltime,num_stops,18.8392857142857,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,51.0,699,92,0,alltime,num_stops,50.9998313492063,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,11.1,700,125,0,alltime,num_stops,11.1011904761905,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,50.79,701,18,0,alltime,num_stops,50.7855357142857,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,22.0,702,55N,0,alltime,num_stops,21.9999272486772,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,35.0,703,63W,0,alltime,num_stops,34.9998842592593,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,105.0,704,30,0,alltime,num_stops,104.999652777778,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,52.14,705,7,0,alltime,num_stops,52.1428571428571,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,13.3,706,143,0,alltime,num_stops,13.3035714285714,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,66.0,707,97,0,alltime,num_stops,65.9997817460317,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,40.48,708,54A,0,alltime,num_stops,40.4761904761905,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,17.87,709,130,0,alltime,num_stops,17.8689847883598,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,102.0,710,29,0,alltime,num_stops,101.999662698413,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,75.0,711,63,0,alltime,num_stops,74.999751984127,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,107.0,712,3,0,alltime,num_stops,106.999646164021,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,47.43,713,81W,0,alltime,num_stops,47.4284358465608,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,69.0,714,74,0,alltime,num_stops,68.9997718253968,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,69.0,572,74,0,weekend,num_stops,69.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.04,715,91,0,alltime,num_stops,70.0414384920635,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,112.0,716,52,0,alltime,num_stops,111.99962962963,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,44.0,717,95E,0,alltime,num_stops,43.9998544973545,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,70.0,718,85,0,alltime,num_stops,69.9997685185185,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,13.17,719,172,0,alltime,num_stops,13.1666203703704,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,60.86,720,28,0,alltime,num_stops,60.8569675925926,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,50.0,721,119,0,alltime,num_stops,49.9998346560847,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,23.6,722,136,0,alltime,num_stops,23.6011904761905,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,36.67,723,157,0,alltime,num_stops,36.6666666666667,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,54.0,724,146,0,alltime,num_stops,53.9998214285714,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,296.0,725,,1,alltime,num_stops,295.999021164021,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,10785.61,726,,3,alltime,num_stops,10785.6094708995,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,69.0,573,91,0,weekend,num_stops,69.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,1.0,727,205,0,morning,num_routes,1.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,112.0,574,52,0,weekend,num_stops,112.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,44.0,575,95E,0,weekend,num_stops,44.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,53.0,578,28,0,weekend,num_stops,53.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,50.0,579,119,0,weekend,num_stops,50.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,54.0,580,146,0,weekend,num_stops,54.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,296.0,581,,1,morning,num_stops,296.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,10754.0,582,,3,morning,num_stops,10754.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,296.0,583,,1,midday,num_stops,296.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,11172.0,584,,3,midday,num_stops,11172.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,296.0,585,,1,evening,num_stops,296.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,10186.0,586,,3,evening,num_stops,10186.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,296.0,587,,1,night,num_stops,296.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,11184.0,588,,3,night,num_stops,11184.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,296.0,589,,1,weekend,num_stops,296.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
mode,False,Chicago,10096.0,590,,3,weekend,num_stops,10096.0,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,33.33,591,205,0,alltime,num_stops,33.3333333333333,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,54.17,592,34,0,alltime,num_stops,54.1665013227513,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,88.0,593,67,0,alltime,num_stops,87.999708994709,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,6.34,594,169,0,alltime,num_stops,6.33928571428571,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,5.74,595,120,0,alltime,num_stops,5.74404761904762,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,62.0,596,93,0,alltime,num_stops,61.999794973545,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,48.0,597,147,0,alltime,num_stops,47.9998412698413,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,47.0,598,Brn,0,alltime,num_stops,46.9998445767196,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,66.0,599,12,0,alltime,num_stops,65.9997817460317,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,74.02,600,66,0,alltime,num_stops,74.0176091269841,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,40.0,601,51,0,alltime,num_stops,39.9998677248677,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,77.43,602,53A,0,alltime,num_stops,77.4283201058201,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,18.0,603,124,0,alltime,num_stops,17.9999404761905,4dd05d5e-b859-4b04-bbfb-4b3bac872151
route,False,Chicago,45.0,604,84,0,alltime,num_stops,44.9998511904762,4dd05d5e-b859-4b04-bbfb-4b3bac872151
