route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,direction_id
LAN,S3,LAN_538_V77,Doylestown,538,538,R5NG_IB_2,0
LAN,S1,LAN_540_V45,Link Belt,540,540,R5NG_IB_2,0
LAN,S1,LAN_542_V5,Doylestown,542,542,R5NG_IB_1,0
LAN,S2,LAN_542_V67,Doylestown,542,542,R5NG_IB_2,0
LAN,S3,LAN_542_V77,Doylestown,542,542,R5NG_IB_2,0
LAN,S1,LAN_544_V5,Link Belt,544,544,R5NG_IB_2,0
LAN,S1,LAN_546_V5,Doylestown,546,546,R5NG_IB_1,0
LAN,S2,LAN_546_V67,Doylestown,546,546,R5NG_IB_2,0
LAN,S3,LAN_546_V77,Doylestown,546,546,R5NG_IB_2,0
LAN,S1,LAN_548_V5,Link Belt,548,548,R5NG_IB_2,0
LAN,S1,LAN_550_V5,Doylestown,550,550,R5NG_IB_1,0
LAN,S2,LAN_550_V67,Doylestown,550,550,R5NG_IB_2,0
LAN,S3,LAN_550_V77,Doylestown,550,550,R5NG_IB_2,0
LAN,S1,LAN_552_V5,Link Belt,552,552,R5NG_IB_2,0
LAN,S1,LAN_554_V5,Doylestown,554,554,R5NG_IB_1,0
LAN,S2,LAN_554_V67,Doylestown,554,554,R5NG_IB_2,0
LAN,S3,LAN_554_V77,Doylestown,554,554,R5NG_IB_2,0
LAN,S1,LAN_556_V5,Link Belt,556,556,R5NG_IB_2,0
LAN,S1,LAN_558_V5,Doylestown,558,558,R5NG_IB_1,0
LAN,S2,LAN_558_V67,Doylestown,558,558,R5NG_IB_1,0
LAN,S3,LAN_558_V77,Doylestown,558,558,R5NG_IB_2,0
LAN,S1,LAN_560_V5,Link Belt,560,560,R5NG_IB_2,0
LAN,S1,LAN_562_V5,Doylestown,562,562,R5NG_IB_1,0
LAN,S2,LAN_562_V67,Doylestown,562,562,R5NG_IB_1,0
LAN,S3,LAN_562_V77,Doylestown,562,562,R5NG_IB_2,0
LAN,S1,LAN_564_V5,Link Belt,564,564,R5NG_IB_2,0
LAN,S2,LAN_566_V67,Doylestown,566,566,R5NG_IB_1,0
LAN,S3,LAN_566_V77,Doylestown,566,566,R5NG_IB_2,0
LAN,S1,LAN_568_V4,Link Belt,568,568,R5NG_IB_2,0
LAN,S2,LAN_568_V66,Doylestown,568,568,R5NG_IB_2,0
LAN,S3,LAN_568_V7,Doylestown,568,568,R5NG_IB_2,0
LAN,S1,LAN_570_V5,Lansdale,570,570,R5NG_IB_1,0
LAN,S2,LAN_570_V66,Doylestown,570,570,R5NG_IB_1,0
LAN,S3,LAN_570_V77,Doylestown,570,570,R5NG_IB_2,0
LAN,S2,LAN_572_V66,Doylestown,572,572,R5NG_IB_2,0
LAN,S3,LAN_572_V77,Doylestown,572,572,R5NG_IB_2,0
LAN,S1,LAN_574_V5,Lansdale,574,574,R5NG_IB_2,0
LAN,S2,LAN_574_V66,Doylestown,574,574,R5NG_IB_1,0
LAN,S3,LAN_574_V77,Doylestown,574,574,R5NG_IB_2,0
LAN,S2,LAN_576_V66,Doylestown,576,576,R5NG_IB_2,0
LAN,S3,LAN_576_V77,Doylestown,576,576,R5NG_IB_2,0
LAN,S1,LAN_578_V5,Lansdale,578,578,R5NG_IB_1,0
LAN,S1,LAN_580_V5,Lansdale,580,580,R5NG_IB_1,0
LAN,S1,LAN_582_V5,Lansdale,582,582,R5NG_IB_2,0
LAN,S1,LAN_584_V5,Doylestown,584,584,R5NG_IB_1,0
LAN,S1,LAN_586_V5,Lansdale,586,586,R5NG_IB_2,0
LAN,S1,LAN_588_V5,Doylestown,588,588,R5NG_IB_2,0
LAN,S1,LAN_592_V55,Doylestown,592,592,R5NG_IB_1,0
LAN,S1,LAN_594_V5,Doylestown,594,594,R5NG_IB_1,0
LAN,S1,LAN_596_V5,Lansdale,596,596,R5NG_IB_1,0
LAN,S1,LAN_598_V51,Lansdale,598,598,R5NG_IB_1,0
LAN,S1,LAN_6512_V4,Lansdale,6512,6512,R5NG_IB_6,0
LAN,S1,LAN_6566_V5,Doylestown,6566,6566,R5NG_IB_6,0
LAN,S1,LAN_6572_V5,Doylestown,6572,6572,R5NG_IB_6,0
LAN,S1,LAN_6576_V5,Doylestown,6576,6576,R5NG_IB_6,0
LAN,S1,LAN_6598_V55,Doylestown,6598,6598,R5NG_IB_6,0
LAN,S1,LAN_7534_V44,Doylestown,7534,7534,R5NG_IB_4,0
LAN,S1,LAN_5315_V5,Center City Philadelphia,5315,5315,R5NG_OB_1,1
LAN,S1,LAN_6517_V5,Center City Philadelphia,6517,6517,R5NG_OB_1,1
LAN,S1,LAN_6595_V5,Center City Philadelphia,6595,6595,R5NG_OB_1,1
PAO,S4,PAO_1500_V5,Center City Philadelphia,1500,1500,R5SG_IB_1,0
PAO,S2,PAO_1524_V67,Center City Philadelphia,1524,1524,R5SG_IB_3,0
PAO,S2,PAO_1528_V67,Center City Philadelphia,1528,1528,R5SG_IB_1,0
PAO,S2,PAO_1532_V67,Center City Philadelphia,1532,1532,R5SG_IB_3,0
PAO,S2,PAO_1536_V67,Center City Philadelphia,1536,1536,R5SG_IB_1,0
PAO,S2,PAO_1540_V67,Center City Philadelphia,1540,1540,R5SG_IB_3,0
PAO,S2,PAO_1544_V67,Center City Philadelphia,1544,1544,R5SG_IB_1,0
PAO,S2,PAO_1548_V67,Center City Philadelphia,1548,1548,R5SG_IB_3,0
PAO,S2,PAO_1552_V67,Center City Philadelphia,1552,1552,R5SG_IB_1,0
PAO,S2,PAO_1556_V67,Center City Philadelphia,1556,1556,R5SG_IB_3,0
PAO,S2,PAO_1560_V67,Center City Philadelphia,1560,1560,R5SG_IB_3,0
PAO,S2,PAO_1564_V67,Center City Philadelphia,1564,1564,R5SG_IB_3,0
PAO,S1,PAO_522_V55,Center City Philadelphia,522,522,R5SG_IB_3,0
PAO,S1,PAO_5714_V55,Center City Philadelphia,5714,5714,R5SG_IB_1,0
PAO,S1,PAO_5728_V5,Center City Philadelphia,5728,5728,R5SG_IB_3,0
PAO,S1,PAO_9506_V55,Center City Philadelphia,9506,9506,R5SG_IB_3,0
PAO,S1,PAO_9508_V44,Center City Philadelphia,9508,9508,R5SG_IB_3,0
PAO,S1,PAO_9510_V5,Center City Philadelphia,9510,9510,R5SG_IB_3,0
PAO,S1,PAO_9524_V5,Center City Philadelphia,9524,9524,R5SG_IB_3,0
PAO,S1,PAO_9526_V44,Center City Philadelphia,9526,9526,R5SG_IB_1,0
PAO,S1,PAO_9530_V55,Center City Philadelphia,9530,9530,R5SG_IB_3,0
PAO,S1,PAO_9532_V55,Center City Philadelphia,9532,9532,R5SG_IB_2,0
PAO,S1,PAO_9536_V55,Center City Philadelphia,9536,9536,R5SG_IB_3,0
PAO,S1,PAO_9538_V44,Center City Philadelphia,9538,9538,R5SG_IB_1,0
PAO,S2,PAO_9580_V6,Center City Philadelphia,9580,9580,R5SG_IB_2,0
PAO,S2,PAO_9582_V6,Center City Philadelphia,9582,9582,R5SG_IB_3,0
PAO,S2,PAO_1513_V6,Thorndale,1513,1513,R5SG_OB_1,1
PAO,S2,PAO_1517_V6,Malvern,1517,1517,R5SG_OB_2,1
PAO,S2,PAO_1521_V6,Paoli,1521,1521,R5SG_OB_3,1
PAO,S2,PAO_1525_V6,Malvern,1525,1525,R5SG_OB_2,1
PAO,S2,PAO_1529_V6,Paoli,1529,1529,R5SG_OB_3,1
PAO,S2,PAO_1533_V6,Thorndale,1533,1533,R5SG_OB_1,1
PAO,S2,PAO_1537_V6,Thorndale,1537,1537,R5SG_OB_1,1
PAO,S2,PAO_1541_V6,Malvern,1541,1541,R5SG_OB_2,1
PAO,S2,PAO_1545_V6,Malvern,1545,1545,R5SG_OB_2,1
PAO,S2,PAO_1549_V6,Paoli,1549,1549,R5SG_OB_3,1
PAO,S2,PAO_1553_V6,Malvern,1553,1553,R5SG_OB_2,1
PAO,S1,PAO_1565_V45,Thorndale,1565,1565,R5SG_OB_1,1
PAO,S4,PAO_1595_V5,Malvern,1595,1595,R5SG_OB_2,1
PAO,S1,PAO_2555_V5,Bryn Mawr,2555,2555,R5SG_OB_5,1
PAO,S2,PAO_2573_V6,Paoli,2573,2573,R5SG_OB_5,1
PAO,S1,PAO_3505_V5,Paoli,3505,3505,R5SG_OB_3,1
PAO,S1,PAO_501_V5,Paoli,501,501,R5SG_OB_2,1
PAO,S1,PAO_503_V5,Thorndale,503,503,R5SG_OB_1,1
PAO,S1,PAO_507_V5,Malvern,507,507,R5SG_OB_2,1
PAO,S1,PAO_509_V5,Thorndale,509,509,R5SG_OB_1,1
PAO,S2,PAO_511_V6,Paoli,511,511,R5SG_OB_2,1
PAO,S3,PAO_511_V7,Malvern,511,511,R5SG_OB_2,1
PAO,S1,PAO_513_V5,Malvern,513,513,R5SG_OB_2,1
PAO,S1,PAO_515_V55,Thorndale,515,515,R5SG_OB_1,1
PAO,S2,PAO_515_V6,Malvern,515,515,R5SG_OB_2,1
PAO,S3,PAO_515_V7,Malvern,515,515,R5SG_OB_2,1
PAO,S1,PAO_519_V5,Malvern,519,519,R5SG_OB_2,1
PAO,S2,PAO_519_V6,Thorndale,519,519,R5SG_OB_1,1
PAO,S3,PAO_519_V7,Malvern,519,519,R5SG_OB_2,1
PAO,S1,PAO_521_V5,Thorndale,521,521,R5SG_OB_1,1
PAO,S1,PAO_523_V5,Malvern,523,523,R5SG_OB_2,1
PAO,S2,PAO_523_V6,Malvern,523,523,R5SG_OB_2,1
PAO,S3,PAO_523_V7,Malvern,523,523,R5SG_OB_2,1
PAO,S1,PAO_525_V5,Thorndale,525,525,R5SG_OB_1,1
PAO,S1,PAO_527_V5,Malvern,527,527,R5SG_OB_2,1
PAO,S2,PAO_527_V6,Thorndale,527,527,R5SG_OB_1,1
PAO,S3,PAO_527_V7,Malvern,527,527,R5SG_OB_2,1
PAO,S1,PAO_529_V5,Thorndale,529,529,R5SG_OB_1,1
PAO,S1,PAO_531_V5,Malvern,531,531,R5SG_OB_2,1
PAO,S2,PAO_531_V6,Malvern,531,531,R5SG_OB_2,1
PAO,S3,PAO_531_V7,Malvern,531,531,R5SG_OB_2,1
PAO,S1,PAO_533_V5,Thorndale,533,533,R5SG_OB_1,1
PAO,S1,PAO_535_V5,Malvern,535,535,R5SG_OB_2,1
PAO,S2,PAO_535_V6,Malvern,535,535,R5SG_OB_2,1
PAO,S3,PAO_535_V7,Malvern,535,535,R5SG_OB_2,1
PAO,S1,PAO_537_V5,Thorndale,537,537,R5SG_OB_1,1
PAO,S1,PAO_539_V5,Malvern,539,539,R5SG_OB_2,1
PAO,S2,PAO_539_V6,Malvern,539,539,R5SG_OB_2,1
PAO,S3,PAO_539_V7,Malvern,539,539,R5SG_OB_2,1
PAO,S1,PAO_541_V5,Thorndale,541,541,R5SG_OB_1,1
PAO,S2,PAO_543_V6,Thorndale,543,543,R5SG_OB_1,1
PAO,S3,PAO_543_V7,Malvern,543,543,R5SG_OB_2,1
PAO,S1,PAO_545_V5,Malvern,545,545,R5SG_OB_2,1
PAO,S2,PAO_547_V6,Malvern,547,547,R5SG_OB_2,1
PAO,S3,PAO_547_V7,Malvern,547,547,R5SG_OB_2,1
PAO,S1,PAO_551_V5,Malvern,551,551,R5SG_OB_2,1
PAO,S2,PAO_551_V6,Thorndale,551,551,R5SG_OB_1,1
PAO,S3,PAO_551_V7,Malvern,551,551,R5SG_OB_2,1
PAO,S1,PAO_553_V5,Thorndale,553,553,R5SG_OB_1,1
PAO,S2,PAO_555_V6,Malvern,555,555,R5SG_OB_2,1
PAO,S3,PAO_555_V7,Malvern,555,555,R5SG_OB_2,1
PAO,S2,PAO_559_V6,Thorndale,559,559,R5SG_OB_1,1
PAO,S3,PAO_559_V7,Malvern,559,559,R5SG_OB_2,1
PAO,S2,PAO_563_V6,Malvern,563,563,R5SG_OB_2,1
PAO,S3,PAO_563_V7,Malvern,563,563,R5SG_OB_2,1
PAO,S1,PAO_567_V55,Bryn Mawr,567,567,R5SG_OB_2,1
PAO,S2,PAO_567_V6,Thorndale,567,567,R5SG_OB_1,1
PAO,S3,PAO_567_V7,Malvern,567,567,R5SG_OB_2,1
PAO,S2,PAO_571_V6,Thorndale,571,571,R5SG_OB_1,1
PAO,S3,PAO_571_V7,Malvern,571,571,R5SG_OB_2,1
PAO,S1,PAO_573_V5,Malvern,573,573,R5SG_OB_2,1
PAO,S1,PAO_575_V5,Thorndale,575,575,R5SG_OB_1,1
PAO,S2,PAO_575_V6,Malvern,575,575,R5SG_OB_2,1
PAO,S3,PAO_575_V77,Malvern,575,575,R5SG_OB_2,1
PAO,S1,PAO_577_V5,Thorndale,577,577,R5SG_OB_1,1
PAO,S1,PAO_579_V5,Malvern,579,579,R5SG_OB_2,1
PAO,S1,PAO_581_V5,Thorndale,581,581,R5SG_OB_1,1
PAO,S1,PAO_583_V5,Malvern,583,583,R5SG_OB_2,1
PAO,S1,PAO_585_V5,Thorndale,585,585,R5SG_OB_1,1
PAO,S1,PAO_587_V5,Thorndale,587,587,R5SG_OB_1,1
PAO,S1,PAO_589_V5,Malvern,589,589,R5SG_OB_2,1
PAO,S1,PAO_591_V5,Malvern,591,591,R5SG_OB_2,1
PAO,S1,PAO_8517_V5,Thorndale,8517,8517,R5SG_OB_4,1
PAO,S1,PAO_9543_V55,Bryn Mawr,9543,9543,R5SG_OB_7,1
PAO,S1,PAO_9547_V5,Thorndale,9547,9547,R5SG_OB_6,1
PAO,S1,PAO_9559_V55,Paoli,9559,9559,R5SG_OB_7,1
PAO,S1,PAO_9561_V55,Thorndale,9561,9561,R5SG_OB_1,1
PAO,S1,PAO_9563_V4,Bryn Mawr,9563,9563,R5SG_OB_7,1
PAO,S1,PAO_9569_V5,Malvern,9569,9569,R5SG_OB_2,1
PAO,S1,PAO_9571_V5,Thorndale,9571,9571,R5SG_OB_6,1
PAO,S2,PAO_9577_V6,Malvern,9577,9577,R5SG_OB_7,1
PAO,S1,PAO_9597_V5,Thorndale,9597,9597,R5SG_OB_6,1
NOR,S2,NOR_200_V6,Norristown,200,200,R6NG_IB_1,0
NOR,S2,NOR_202_V6,Norristown,202,202,R6NG_IB_1,0
NOR,S2,NOR_206_V6,Norristown,206,206,R6NG_IB_1,0
NOR,S3,NOR_206_V7,Norristown,206,206,R6NG_IB_1,0
NOR,S2,NOR_208_V6,Norristown,208,208,R6NG_IB_1,0
NOR,S3,NOR_208_V7,Norristown,208,208,R6NG_IB_1,0
NOR,S2,NOR_210_V6,Norristown,210,210,R6NG_IB_1,0
NOR,S3,NOR_210_V7,Norristown,210,210,R6NG_IB_1,0
NOR,S2,NOR_212_V6,Norristown,212,212,R6NG_IB_1,0
NOR,S3,NOR_212_V7,Norristown,212,212,R6NG_IB_1,0
NOR,S2,NOR_214_V6,Norristown,214,214,R6NG_IB_1,0
NOR,S3,NOR_214_V7,Norristown,214,214,R6NG_IB_1,0
NOR,S1,NOR_216_V5,Norristown,216,216,R6NG_IB_1,0
NOR,S2,NOR_216_V6,Norristown,216,216,R6NG_IB_1,0
NOR,S3,NOR_216_V7,Norristown,216,216,R6NG_IB_1,0
NOR,S2,NOR_218_V6,Norristown,218,218,R6NG_IB_1,0
NOR,S3,NOR_218_V7,Norristown,218,218,R6NG_IB_1,0
NOR,S1,NOR_220_V5,Norristown,220,220,R6NG_IB_1,0
NOR,S2,NOR_220_V6,Norristown,220,220,R6NG_IB_1,0
NOR,S3,NOR_220_V7,Norristown,220,220,R6NG_IB_1,0
NOR,S2,NOR_222_V6,Norristown,222,222,R6NG_IB_1,0
NOR,S3,NOR_222_V7,Norristown,222,222,R6NG_IB_1,0
NOR,S2,NOR_224_V6,Norristown,224,224,R6NG_IB_1,0
NOR,S3,NOR_224_V7,Norristown,224,224,R6NG_IB_1,0
NOR,S2,NOR_226_V6,Norristown,226,226,R6NG_IB_1,0
NOR,S3,NOR_226_V7,Norristown,226,226,R6NG_IB_1,0
NOR,S2,NOR_228_V6,Norristown,228,228,R6NG_IB_1,0
NOR,S3,NOR_228_V7,Norristown,228,228,R6NG_IB_1,0
NOR,S2,NOR_230_V6,Norristown,230,230,R6NG_IB_1,0
NOR,S3,NOR_230_V7,Norristown,230,230,R6NG_IB_1,0
NOR,S2,NOR_232_V6,Norristown,232,232,R6NG_IB_1,0
NOR,S3,NOR_232_V7,Norristown,232,232,R6NG_IB_1,0
NOR,S1,NOR_240_V55,Norristown,240,240,R6NG_IB_1,0
NOR,S1,NOR_252_V55,Norristown,252,252,R6NG_IB_1,0
NOR,S1,NOR_264_V5,Norristown,264,264,R6NG_IB_1,0
NOR,S1,NOR_272_V5,Norristown,272,272,R6NG_IB_1,0
NOR,S1,NOR_274_V5,Norristown,274,274,R6NG_IB_1,0
NOR,S1,NOR_276_V5,Norristown,276,276,R6NG_IB_1,0
NOR,S1,NOR_3224_V55,Norristown,3224,3224,R6NG_IB_2,0
NOR,S1,NOR_3226_V5,Norristown,3226,3226,R6NG_IB_2,0
NOR,S1,NOR_3242_V55,Norristown,3242,3242,R6NG_IB_2,0
NOR,S1,NOR_3256_V5,Norristown,3256,3256,R6NG_IB_2,0
NOR,S1,NOR_4222_V5,Norristown,4222,4222,R6NG_IB_5,0
NOR,S3,NOR_6200_V7,Norristown,6200,6200,R6NG_IB_2,0
NOR,S3,NOR_6202_V7,Norristown,6202,6202,R6NG_IB_2,0
NOR,S1,NOR_6212_V5,Norristown,6212,6212,R6NG_IB_6,0
NOR,S1,NOR_6230_V55,Norristown,6230,6230,R6NG_IB_6,0
NOR,S1,NOR_6232_V56,Norristown,6232,6232,R6NG_IB_6,0
NOR,S1,NOR_6234_V56,Norristown,6234,6234,R6NG_IB_6,0
NOR,S1,NOR_6236_V56,Norristown,6236,6236,R6NG_IB_6,0
NOR,S2,NOR_6236_V6,Norristown,6236,6236,R6NG_IB_2,0
NOR,S1,NOR_6238_V56,Norristown,6238,6238,R6NG_IB_6,0
NOR,S2,NOR_6238_V6,Norristown,6238,6238,R6NG_IB_2,0
NOR,S1,NOR_6244_V5,Norristown,6244,6244,R6NG_IB_6,0
NOR,S1,NOR_6246_V5,Norristown,6246,6246,R6NG_IB_6,0
NOR,S1,NOR_6248_V5,Norristown,6248,6248,R6NG_IB_6,0
NOR,S4,NOR_6278_V5,Norristown,6278,6278,R6NG_IB_2,0
NOR,S1,NOR_7250_V5,Norristown T.C.,7250,7250,R6NG_IB_4,0
NOR,S2,NOR_8234_V6,Norristown,8234,8234,R6NG_IB_3,0
NOR,S3,NOR_8234_V7,Norristown,8234,8234,R6NG_IB_3,0
NOR,S1,NOR_8266_V5,Norristown,8266,8266,R6NG_IB_3,0
NOR,S1,NOR_8270_V5,Norristown,8270,8270,R6NG_IB_3,0
NOR,S1,NOR_2301_V5,Center City Philadelphia,2301,2301,R6NG_OB_1,1
NOR,S1,NOR_2509_V5,Center City Philadelphia,2509,2509,R6NG_OB_1,1
NOR,S1,NOR_6211_V5,Center City Philadelphia,6211,6211,R6NG_OB_2,1
NOR,S1,NOR_6217_V55,Center City Philadelphia,6217,6217,R6NG_OB_2,1
NOR,S1,NOR_6219_V55,Center City Philadelphia,6219,6219,R6NG_OB_2,1
NOR,S1,NOR_6221_V55,Center City Philadelphia,6221,6221,R6NG_OB_2,1
NOR,S1,NOR_6223_V5,Center City Philadelphia,6223,6223,R6NG_OB_2,1
NOR,S1,NOR_6225_V57,Center City Philadelphia,6225,6225,R6NG_OB_2,1
NOR,S1,NOR_6227_V5,Center City Philadelphia,6227,6227,R6NG_OB_2,1
NOR,S1,NOR_6229_V57,Center City Philadelphia,6229,6229,R6NG_OB_2,1
NOR,S1,NOR_6231_V58,Center City Philadelphia,6231,6231,R6NG_OB_2,1
NOR,S1,NOR_6233_V57,Center City Philadelphia,6233,6233,R6NG_OB_2,1
NOR,S2,NOR_6233_V6,Center City Philadelphia,6233,6233,R6NG_OB_1,1
NOR,S3,NOR_6233_V7,Center City Philadelphia,6233,6233,R6NG_OB_2,1
NOR,S1,NOR_6235_V57,Center City Philadelphia,6235,6235,R6NG_OB_2,1
NOR,S3,NOR_6235_V7,Center City Philadelphia,6235,6235,R6NG_OB_2,1
NOR,S1,NOR_6237_V57,Center City Philadelphia,6237,6237,R6NG_OB_2,1
NOR,S3,NOR_6237_V7,Center City Philadelphia,6237,6237,R6NG_OB_2,1
NOR,S2,NOR_6239_V6,Center City Philadelphia,6239,6239,R6NG_OB_1,1
NOR,S2,NOR_6241_V6,Center City Philadelphia,6241,6241,R6NG_OB_1,1
NOR,S1,NOR_6263_V5,Center City Philadelphia,6263,6263,R6NG_OB_2,1
NOR,S1,NOR_6267_V5,Center City Philadelphia,6267,6267,R6NG_OB_2,1
NOR,S1,NOR_6271_V5,Center City Philadelphia,6271,6271,R6NG_OB_2,1
NOR,S1,NOR_6281_V5,Center City Philadelphia,6281,6281,R6NG_OB_2,1
NOR,S4,NOR_6283_V5,Center City Philadelphia,6283,6283,R6NG_OB_2,1
CYN,S1,CYN_1054_V5,Center City Philadelphia,1054,1054,R6SG_IB_1,0
CYN,S1,CYN_1056_V5,Center City Philadelphia,1056,1056,R6SG_IB_1,0
CYN,S1,CYN_1058_V5,Center City Philadelphia,1058,1058,R6SG_IB_1,0
CYN,S1,CYN_1060_V4,Center City Philadelphia,1060,1060,R6SG_IB_1,0
CYN,S1,CYN_1062_V5,Center City Philadelphia,1062,1062,R6SG_IB_1,0
CYN,S1,CYN_1072_V5,Center City Philadelphia,1072,1072,R6SG_IB_1,0
CYN,S1,CYN_1082_V5,Center City Philadelphia,1082,1082,R6SG_IB_1,0
CYN,S1,CYN_1084_V5,Center City Philadelphia,1084,1084,R6SG_IB_1,0
CYN,S1,CYN_1086_V5,Center City Philadelphia,1086,1086,R6SG_IB_1,0
CYN,S1,CYN_1088_V5,Center City Philadelphia,1088,1088,R6SG_IB_1,0
CYN,S1,CYN_1055_V5,Cynwyd,1055,1055,R6SG_OB_1,1
CYN,S1,CYN_1057_V5,Cynwyd,1057,1057,R6SG_OB_1,1
CYN,S1,CYN_1059_V5,Cynwyd,1059,1059,R6SG_OB_1,1
CYN,S1,CYN_1061_V5,Cynwyd,1061,1061,R6SG_OB_1,1
CYN,S1,CYN_1071_V5,Cynwyd,1071,1071,R6SG_OB_1,1
CYN,S1,CYN_1081_V5,Cynwyd,1081,1081,R6SG_OB_1,1
CYN,S1,CYN_1083_V5,Cynwyd,1083,1083,R6SG_OB_1,1
CYN,S1,CYN_1085_V5,Cynwyd,1085,1085,R6SG_OB_1,1
CYN,S1,CYN_1087_V5,Cynwyd,1087,1087,R6SG_OB_1,1
CYN,S1,CYN_1089_V5,Cynwyd,1089,1089,R6SG_OB_1,1
CYN,S1,CYN_1091_V5,Cynwyd,1091,1091,R6SG_OB_1,1
CHE,S1,CHE_2718_V55,Chestnut Hill East,2718,2718,R7NG_IB_1,0
CHE,S1,CHE_2760_V5,Chestnut Hill East,2760,2760,R7NG_IB_1,0
CHE,S2,CHE_3704_V6,Chestnut Hill East,3704,3704,R7NG_IB_3,0
CHE,S2,CHE_3706_V6,Chestnut Hill East,3706,3706,R7NG_IB_3,0
CHE,S2,CHE_3708_V6,Chestnut Hill East,3708,3708,R7NG_IB_3,0
CHE,S3,CHE_3708_V7,Chestnut Hill East,3708,3708,R7NG_IB_3,0
CHE,S2,CHE_3710_V6,Chestnut Hill East,3710,3710,R7NG_IB_3,0
CHE,S3,CHE_3710_V7,Chestnut Hill East,3710,3710,R7NG_IB_3,0
CHE,S2,CHE_3712_V6,Chestnut Hill East,3712,3712,R7NG_IB_3,0
CHE,S3,CHE_3712_V7,Chestnut Hill East,3712,3712,R7NG_IB_3,0
CHE,S2,CHE_3714_V6,Chestnut Hill East,3714,3714,R7NG_IB_3,0
CHE,S3,CHE_3714_V7,Chestnut Hill East,3714,3714,R7NG_IB_3,0
CHE,S2,CHE_3716_V6,Chestnut Hill East,3716,3716,R7NG_IB_3,0
CHE,S3,CHE_3716_V7,Chestnut Hill East,3716,3716,R7NG_IB_3,0
CHE,S2,CHE_3718_V6,Chestnut Hill East,3718,3718,R7NG_IB_3,0
CHE,S3,CHE_3718_V7,Chestnut Hill East,3718,3718,R7NG_IB_3,0
CHE,S2,CHE_3720_V6,Chestnut Hill East,3720,3720,R7NG_IB_3,0
CHE,S3,CHE_3720_V7,Chestnut Hill East,3720,3720,R7NG_IB_3,0
CHE,S2,CHE_3722_V6,Chestnut Hill East,3722,3722,R7NG_IB_3,0
CHE,S3,CHE_3722_V7,Chestnut Hill East,3722,3722,R7NG_IB_3,0
CHE,S2,CHE_3724_V6,Chestnut Hill East,3724,3724,R7NG_IB_3,0
CHE,S3,CHE_3724_V7,Chestnut Hill East,3724,3724,R7NG_IB_3,0
CHE,S2,CHE_3726_V6,Chestnut Hill East,3726,3726,R7NG_IB_3,0
CHE,S3,CHE_3726_V7,Chestnut Hill East,3726,3726,R7NG_IB_3,0
CHE,S2,CHE_3728_V6,Chestnut Hill East,3728,3728,R7NG_IB_3,0
CHE,S3,CHE_3728_V7,Chestnut Hill East,3728,3728,R7NG_IB_3,0
CHE,S2,CHE_3730_V6,Chestnut Hill East,3730,3730,R7NG_IB_3,0
CHE,S3,CHE_3730_V7,Chestnut Hill East,3730,3730,R7NG_IB_3,0
CHE,S2,CHE_3732_V6,Chestnut Hill East,3732,3732,R7NG_IB_3,0
CHE,S3,CHE_3732_V7,Chestnut Hill East,3732,3732,R7NG_IB_3,0
CHE,S2,CHE_3734_V6,Chestnut Hill East,3734,3734,R7NG_IB_3,0
CHE,S2,CHE_3736_V6,Chestnut Hill East,3736,3736,R7NG_IB_3,0
CHE,S3,CHE_3736_V7,Chestnut Hill East,3736,3736,R7NG_IB_3,0
CHE,S1,CHE_4756_V5,Chestnut Hill East,4756,4756,R7NG_IB_6,0
CHE,S1,CHE_5712_V5,Chestnut Hill East,5712,5712,R7NG_IB_2,0
CHE,S3,CHE_6706_V7,Chestnut Hill East,6706,6706,R7NG_IB_3,0
CHE,S1,CHE_6730_V55,Chestnut Hill East,6730,6730,R7NG_IB_7,0
CHE,S3,CHE_6734_V7,Chestnut Hill East,6734,6734,R7NG_IB_7,0
CHE,S1,CHE_6762_V5,Chestnut Hill East,6762,6762,R7NG_IB_7,0
CHE,S1,CHE_726_V5,Chestnut Hill East,726,726,R7NG_IB_4,0
CHE,S1,CHE_732_V5,Chestnut Hill East,732,732,R7NG_IB_4,0
CHE,S1,CHE_734_V5,Chestnut Hill East,734,734,R7NG_IB_4,0
CHE,S1,CHE_736_V5,Chestnut Hill East,736,736,R7NG_IB_4,0
CHE,S1,CHE_738_V5,Chestnut Hill East,738,738,R7NG_IB_4,0
CHE,S2,CHE_738_V6,Chestnut Hill East,738,738,R7NG_IB_4,0
CHE,S3,CHE_738_V7,Chestnut Hill East,738,738,R7NG_IB_4,0
CHE,S1,CHE_740_V5,Chestnut Hill East,740,740,R7NG_IB_4,0
CHE,S1,CHE_746_V5,Chestnut Hill East,746,746,R7NG_IB_4,0
CHE,S1,CHE_754_V5,Chestnut Hill East,754,754,R7NG_IB_4,0
CHE,S1,CHE_758_V5,Chestnut Hill East,758,758,R7NG_IB_4,0
CHE,S1,CHE_768_V5,Chestnut Hill East,768,768,R7NG_IB_4,0
CHE,S1,CHE_772_V5,Chestnut Hill East,772,772,R7NG_IB_4,0
CHE,S1,CHE_774_V5,Chestnut Hill East,774,774,R7NG_IB_4,0
CHE,S1,CHE_776_V5,Chestnut Hill East,776,776,R7NG_IB_4,0
CHE,S1,CHE_778_V5,Chestnut Hill East,778,778,R7NG_IB_4,0
CHE,S1,CHE_780_V5,Chestnut Hill East,780,780,R7NG_IB_4,0
CHE,S1,CHE_8752_V5,Chestnut Hill East,8752,8752,R7NG_IB_5,0
